Company Name,Original_Number,URL,is_b2b,is_b2b_reason,serves_1000,serves_1000_reason,found_number,sales_pitch,description,matched_golden_partner,match_reasoning,Industry,Matched Partner Description,Avg Leads Per Day,Rank,B2B Indicator,Phone Outreach Suitability,Target Group Size Assessment,Products/Services Offered,USP/Key Selling Points,Customer Target Segments,Business Model,Company Size Inferred,Innovation Level Indicators,Website Clarity Notes,Original Row Number,ScrapeStatus
FSD im Erzbistum Köln e.V.,,http://www.fsd-koeln.de,Yes,"The text mentions 'Einsatzstellen' (placement locations) and 'Freiwilligendienst' (voluntary service), indicating that the organization works with other entities to place volunteers, suggesting a B2B relationship.",Yes,"The organization manages 'Freiwillige' (volunteers) and 'Einsatzstellen' (placement locations). The presence of multiple staff dedicated to 'Freiwilligenverwaltung' (volunteer management) and 'Einsatzstellenverwaltung' (placement location management) suggests a significant scale of operation, implying the capacity to serve over 1,000 customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich E-Learning für den Gesundheits- und Sozialbereich, das ebenfalls soziale Einrichtungen anspricht. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","The text describes the team of FSD Köln (Freiwillige Soziale Dienste Köln), an organization focused on voluntary service programs. The team consists of contact persons for volunteers, host institutions, applicants and those interested in voluntary service. The team is structured into the areas of education, administration, management and staff units. The educational team is responsible for pedagogical guidance and religious education. The administrative team handles telephone services, seminar administration, volunteer administration and host institution administration. The management team consists of the executive director and the pedagogical and administrative directors. The staff units include media education and public relations, host institution support and controlling.",Relias Learning GmbH,"Überschneidung im Bereich soziale Dienstleistungen.; Gemeinsame Zielgruppe: Soziale Einrichtungen.; Relias Learning bietet digitale Lernplattformen, die für Freiwillige und Organisationen im sozialen Sektor relevant sein könnten.",Voluntary Service Organization,"Industry: E-Learning; Digital Education for Healthcare and Social Services; Services/Products: Digital learning platforms; Tailored e-learning solutions for hospitals, nursing homes, social institutions, and emergency services; Online courses with interactive modules and certificates; Legally compliant digital certifications and automatic documentation for mandatory training; Personnel development with individual learning plans and competency analyses.; Target Audience: Healthcare sector (hospitals, nursing homes, medical professionals, nurses); Social care sector (social institutions, social workers); Emergency services.; Business Model: Provider of digital learning platforms and e-learning solutions (likely SaaS or subscription-based).; Company Size: SME (General); Innovation Level: Focus on ""digital"" solutions (digital further education, digital learning platforms, digital certificates, automatic documentation); E-Learning; Interactive modules; Development of digital education solutions.",8.0,6,,,Appears Medium,Voluntary service programs; Pedagogical guidance; Religious education; Administration services; Media education and public relations; Host institution support,,Volunteers; Host institutions; Applicants; Individuals interested in voluntary service,Non-profit organization providing voluntary service programs and support,Unknown/Not Specified,,The summary clearly describes the organization's structure and services related to voluntary service programs.,746.0,Success
JURi,,http://www.juriclub.de,No,The text describes a local community center and club cinema ('Gemeindetreff & Clubkino') offering movie screenings and events to the public. This is a B2C service.,No,"The text describes a local cinema and community center in Feldberg, suggesting a limited, local audience. There is no indication of large-scale operations or the capacity to serve thousands of customers.",,,,,Pre-qualification failed: Not_B2B,Unknown/Not Specified,,,,,,,,,,,,,,747.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
Buchmann Institute for Molecular Life Sciences,,http://www.bmls.de,Yes,"The institute performs ""basic research with biomedical relevance"" and collaborates with other groups, suggesting a B2B aspect in research and development.",Yes,"The institute is part of Goethe University Frankfurt and collaborates with multiple institutions globally, indicating a large-scale operation and the potential to serve many customers through research and development.",+496963015652,,,,LLM Partner Matching Failed or No Match Found,Molecular Life Sciences,,,,,,Unknown,,,,Basic research institute,SME,developing cutting-edge technologies in the life sciences,The summary clearly describes the institute's research focus and activities.,749.0,Success
Eventus GmbH,,http://www.eventus-personal.eu,,,,,,,,,No text collected from website scraping and no fallback,Unknown/Not Specified,,,,,,,,,,,,,,750.0,Success
Naturpark,,http://www.naturpark-bautzen.de,Unknown,"The provided text ""Diese Webseite ist derzeit nicht verfügbar"" does not offer any information to determine if the company is B2B or B2C.",Unknown,"The provided text ""Diese Webseite ist derzeit nicht verfügbar"" does not offer any information to determine the company's capacity to serve customers.",,,,,Pre-qualification failed: Not_B2B,Unknown/Not Specified,,,,,,,,,,,,,,751.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
LAOLA,,http://www.laola-bobingen.de,No,"The text describes a pizza delivery service with menus and ordering options, indicating it serves individual consumers, not businesses. Keywords like 'Menüs', 'Pizza', 'Salate', and 'Bestellen' suggest a B2C business.",No,"The text describes a local pizza delivery service ('Laola Pizzaservice Michael-Schäffer-Str. 7 86399 Bobingen') with specific delivery times, suggesting a limited, local operation that likely does not serve thousands of customers.",,,,,Pre-qualification failed: Not_B2B,Digital Media / Creative Tech,,,,,,,,,,,,,,753.0,Success
Klos,,http://www.ralfklos.net,Yes,"The text mentions 'realisierten Projekten' (realized projects), suggesting services offered to other businesses.",Yes,"The phrase 'Leistungsfähigkeit und Flexibilität' (performance and flexibility) implies a scalable operation capable of handling multiple projects, suggesting the potential to serve a large number of customers.",,,,,LLM Partner Matching Failed or No Match Found,Unknown/Not Specified,,,,,,Unknown,,,,,Unknown/Not Specified,,"The summary does not provide enough information to determine the company's core business, main offerings, target audience, or business model.",754.0,Used_Fallback_Description
Guide conférencier,,http://www.guidealsace.fr,,,,,,,,,No text collected from website scraping and no fallback,Unknown/Not Specified,,,,,,,,,,,,,,755.0,TimeoutError
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
Ristorante Da Valentino,,http://www.ristorantedavalentino.ch,No,"The text describes a restaurant ('ristorantedavalentino.ch'), which primarily serves individual consumers.",No,"Restaurants typically do not serve 1000 *business* customers, and the text does not suggest a large-scale operation.",,,,,Pre-qualification failed: Not_B2B,Retail Technology / Hospitality Technology,,,,,,,,,,,,,,757.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
Fleischmann,'+49 63 96993655,http://www.energieholz-fleischmann.de,Yes,"The company sells ""Holzbriketts, Holzpellets oder Hackschnitzel"", suggesting wholesale or business supply.",Yes,"The company operates in ""Industriegebiet Süd"" and delivers to a wide geographic area including ""Neustadt an der Weinstraße, Speyer, Mannheim, Ludwigshafen am Rhein, Bad Dürkheim, Landau in der Pfalz, Kaiserslautern, Verbandsgemeinde Pirmasens"", suggesting a large scale operation.",,,,,LLM Partner Matching Failed or No Match Found,Wood Energy,,,,,True,Appears Medium,Firewood (Scheitholz); Wood briquettes; Wood pellets; Wood chips,Wood from local forests; Certified according to PEFC and FSC; Alternative heating solutions,Customers looking for alternative heating solutions,Production and sale of wood for energy,Unknown/Not Specified,Highlights the increasing use of wood as an energy source due to improved wood heating technology and government subsidies.,The business model and target audience are reasonably clear from the summary.,761.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
IL BARBIERE,,http://www.il-barbiere.de,Unknown,The provided text is insufficient to determine if the company is B2B or B2C. It only mentions a domain name and copyright information.,Unknown,The provided text offers no information about the company's scale or customer base.,,,,,Pre-qualification failed: Not_B2B,Unknown/Not Specified,,,,,,,,,,,,,,763.0,Success
Menz,,http://www.menz-company.de,Yes,"The company is a ""Spezialfabrik für Fensterwischer, Wasserbesen und Teleskopstangen"" (special factory for window wipers, water brooms and telescopic poles), indicating wholesale or manufacturing for other businesses.",Yes,"Being a ""Spezialfabrik"" implies a manufacturing capacity that can serve a large number of customers.",+493323160264,,,,LLM Partner Matching Failed or No Match Found,Manufacturing,,,,True,True,Appears Small,Window wipers; Water brooms; Telescopic poles,,,Manufacturing,Unknown/Not Specified,,"The business model is clear, but the target group is not explicitly stated.",764.0,Success
